LANGUAGE,COUNTRY_NAME,ISLAND_NAME,SOVEREIGN,Glottocode,Comment,Source
KARAMI,,Papua New Guinea,,kara1497,Glottolog languoid with matching name and matching country (infered from island name)
KARAW,Philippines,,Philippines,kara1487,
KARAWA,,Papua New Guinea,,kara1495,Glottolog languoid with matching name and matching country (infered from island name)
KARAWARI,,Papua New Guinea,,kara1494,
KARE,,Papua New Guinea,,kare1341,
KAREN,Lao People's Democratic Republic,,Laos,,
KAREN,Myanmar,,,kare1337,
KAREN,Thailand,,Thailand,kare1337,
KARIN,,Papua New Guinea,,nucl1514,
Karira,,,,kari1308,
KARIVARRA,Australia,,Australia,kari1304,
Karnic Group,Australia,,Australia,karn1253,
KARO,Indonesia,,Indonesia,bata1294,
Karo,Indonesia,,Indonesia,gayo1244,
KARO/Batak-Pakpak,Indonesia,,Indonesia,bata1294,
KARO/Dairi,Indonesia,,Indonesia,bata1294,
KARO/Singkil,Indonesia,,Indonesia,sing1240,Glottolog dialect with matching name and matching country
KARON DORI,Indonesia,,,karo1303,Glottolog languoid with matching name and matching country
KARON PANTAI,Indonesia,,,abun1252,
Karore,,Papua New Guinea,,karo1298,Glottolog languoid with matching name and matching country (infered from island name)
KASENG,Lao People's Democratic Republic,,Laos,,
KASIGURANIN,Philippines,,Philippines,kasi1256,Glottolog languoid with matching name and matching country
KASIMBAR,Indonesia,,Sulawesi,taji1246,
KASUA,,Papua New Guinea,,kasu1251,Glottolog languoid with matching name and matching country (infered from island name)
Kasuweri,Indonesia,,,kasu1243,
KATANG,,,,kata1264,Glottolog languoid with matching name and coordinate within polygons
Kataz,,Solomon Islands,,kata1267,
KATBOL,,Vanuatu,,katb1237,
KATIATI,,Papua New Guinea,,mumm1238,
Katingan,,Papua New Guinea,,kati1275,
KATINJA,,Papua New Guinea,,anga1292,
Katrak,,Papua New Guinea,,kair1267,
KATU,Lao People's Democratic Republic,,Laos,katu1272,Glottolog languoid with matching name and coordinate within polygons
KATUA,Lao People's Democratic Republic,,Laos,katu1273,Glottolog languoid with matching name and coordinate within polygons
Kaulong,,Papua New Guinea,,kaul1240,Glottolog languoid with matching name and matching country (infered from island name)
KAUNGA,,,,yelo1243,
KAURE,Indonesia,,,kaur1271,
KAURNA,Australia,,Australia,kaur1267,Glottolog languoid with matching name and matching country
KAUWOL,,,,faiw1243,
KAVALAN,Taiwan,,Taiwan,kava1241,Glottolog languoid with matching name and matching country
KAWATSA,,Papua New Guinea,,kawa1276,
KAWE,,,,kawe1240,
KAWE,Indonesia,,Indonesia,kawe1240,Glottolog languoid with matching name and matching country
Kayagar Stock-Level Family,Indonesia,,,kaya1327,
KAYAKA,,Papua New Guinea,,kyak1244,
KAYAN MAHAKAM,,,,kaya1324,Glottolog languoid with matching name and coordinate within polygons
KAYAN MAHAKAM,Indonesia,,Borneo,kaya1324,Glottolog languoid with matching name and matching country
KAYAN R KENYAH,,,,,
Kayan R. Bakung,,,,,
KAYAN R. K. L. Naean,,,,kaya1333,
KAYAN R. KY. Kayaniyut Ky.,,,,kaya1326,
KAYAN R. KY. Uma Lakan,,,,umal1240,
Kayaniyut K.,,,,,
KAYGIR,Indonesia,,,kaya1328,
KAYIK,,Papua New Guinea,,wana1268,
KAYONG,Lao People's Democratic Republic,,Laos,kayo1245,Glottolog languoid with matching name and coordinate within polygons
KDINJMAL KINGKEL,Australia,,Australia,dhar1248,
KEAPARA,,Papua New Guinea,,keap1239,Glottolog languoid with matching name and matching country (infered from island name)
Keapara,,Papua New Guinea,,keap1239,Glottolog languoid with matching name and matching country (infered from island name)
Keba,,Papua New Guinea,,,
Kebar,Indonesia,,,mpur1239,
KEDANG,Timor-Leste,,East Timor,keda1252,Glottolog languoid with matching name and coordinate within polygons
Kedayan,,,,keda1250,
Keenaskp,Indonesia,,,cent2117,
KEENOK,Indonesia,,,nort2917,
Kega,,Papua New Guinea,,,
KEHELALA(TAVARA),,Papua New Guinea,,kehe1241,
KEI-FORDATA,Indonesia,,,keif1237,
KEI-FORDATA/Larat I,Indonesia,,,ford1243,
KEI-FORDATA/Larat II,Indonesia,,,ford1244,
KEI-FORDATA/Larat II,Indonesia,,Indonesia,ford1244,
Keiagana,,Papua New Guinea,,keya1238,
KELA,,Papua New Guinea,,kela1255,
KELABIT,,,,kela1258,
KELINYAU L. Bento,,,,main1275,
KELON,Timor-Leste,,East Timor,kelo1247,
KEMAK/Kemak,Timor-Leste,,East Timor,nucl1540,
KEMAK/Nogo,Timor-Leste,,East Timor,nogo1237,Glottolog dialect with matching name and matching country
Kemandoga,Indonesia,,,,
KEMBAYAN,Indonesia,,Borneo,kemb1249,
KEMTUK,Indonesia,,,kemt1242,
KENABOI,Malaysia,,Malaysia,kena1236,Glottolog languoid with matching name and matching country
KENABOI,Malaysia,,Southern Malaysia,kena1236,Glottolog languoid with matching name and matching country
KENATI,,,,kena1250,
Kendayan - Ambawang,Indonesia,,Borneo,amba1264,
KENINGAU MURUT Dialects / Apin - Aoin Kuijau,,,,,
KENINGAU MURUT Dialects / Apin - Apin Kuijar,,,,,
KENINGAU MURUT Dialects / Dusun Murut,,,,dusu1272,
"KENINGAU MURUT Dialects / Dusun Murut, Tambual",,,,ambu1245,
KENINGAU MURUT Dialects / Nabay,,,,naba1255,
Keninjal,,,,keni1248,Glottolog languoid with matching name and coordinate within polygons
KENSIU,Malaysia,,Malaysia,kens1248,Glottolog languoid with matching name and matching country
KENSIU,Malaysia,,North-Western Malaysia,kens1248,Glottolog languoid with matching name and matching country
KENSIU/Kensiu Batu,Malaysia,,Malaysia,kens1249,Glottolog dialect with matching name and matching country
KENSIU/Kensiu Pemsed,Malaysia,,North-Western Malaysia,kens1248,
KENSIU/Kensiu Siong,Malaysia,,North-Western Malaysia,kens1250,Glottolog dialect with matching name and matching country
KENSIU/Meni Kaien,Malaysia,,North-Western Malaysia,kens1248,
KENSIU/Semang of Sadang,Malaysia,,Southern Malaysia,kens1248,
Ker,,Papua New Guinea,,,
KERAMIN,Australia,,Australia,kera1256,Glottolog languoid with matching name and coordinate within polygons
Keraware,,,,,
KEREHO - UHENG,,,,kere1285,
KEREWO,,Papua New Guinea,,kere1286,Glottolog languoid with matching name and matching country (infered from island name)
KERIAKA,,Papua New Guinea,,ramo1245,
Keririmna,Indonesia,,,,
KESAWAI,,Papua New Guinea,,kesa1244,Glottolog languoid with matching name and matching country (infered from island name)
Kesu,Indonesia,,Sulawesi,,
KETANGALAN,Taiwan,,Taiwan,keta1243,Glottolog languoid with matching name and coordinate within polygons
KEURU Aheave,,Papua New Guinea,,ahea1235,
KEWIENG,,Papua New Guinea,,,
KHA TONG LUANG,Lao People's Democratic Republic,,Laos,,
KHAMET,Thailand,,Thailand,lame1256,
KHANG,Vietnam,,Vietnam,khan1274,Glottolog languoid with closely matching name and coordinate within polygons
KHAO,Vietnam,,Vietnam,khan1274,
Khlabra,Indonesia,,,,
KHMER,Cambodia,,Kampuchea,cent1989,
KHMER,Lao People's Democratic Republic,,Laos,cent1989,
KHMER,Thailand,,Thailand,cent1989,
KHMU,,,,,
KHMU,Lao People's Democratic Republic,,Laos,khmu1256,Glottolog languoid with matching name and matching country
KHMU,Thailand,,Thailand,,
KHUA,Lao People's Democratic Republic,,Laos,khua1243,Glottolog languoid with matching name and matching country
Khuen,Lao People's Democratic Republic,,Laos,khue1238,Glottolog languoid with matching name and matching country
Kia,,Papua New Guinea,,kiaa1241,
KIA,,,,zaba1237,
KIA,,Solomon Islands,,zaba1237,
KIA R?,Indonesia,,,jair1235,
Kiane,,,,,
Kiari,,Papua New Guinea,,kiar1239,
KILENGE,,Papua New Guinea,,male1289,
KILMERI,,Papua New Guinea,,kilm1241,Glottolog languoid with matching name and matching country (infered from island name)
KIMAGHAMA,Indonesia,,Indonesia,kima1246,
KIMARAGANG,,,,kima1244,Glottolog languoid with matching name and coordinate within polygons
Kimbin,Indonesia,,,lowe1417,
KINALAKNA,,Papua New Guinea,,kina1251,Glottolog languoid with matching name and matching country (infered from island name)
KINAMIGIN,Philippines,,Philippines,cina1236,
Kiniaki,,Papua New Guinea,,baru1269,
KINOME,Indonesia,,,,
KIPUT Balait Jati,,,,,
Kiput p.,,,,kipu1237,
KIRIBATI,,Kiribati,,gilb1244,
KIRIBATI,,,,gilb1244,
Kirome,Indonesia,,,,
KIS,,Papua New Guinea,,kiss1246,Glottolog languoid with matching name and matching country (infered from island name)
KISAR,Indonesia,,,kisa1266,Glottolog languoid with matching name and matching country
Kiwaian Family,,Papua New Guinea,,kiwa1251,
KIWUR,Indonesia,,,iwur1240,
KLIAS RIVER KADAZAN,,,,klia1235,Glottolog languoid with matching name and coordinate within polygons
KLOR,Lao People's Democratic Republic,,Laos,ngeq1245,
Kluet,Indonesia,,Indonesia,bata1292,
Knwansu,Indonesia,,,mlap1238,
Kobi-Benggoi,Indonesia,,Indonesia,beng1287,
KOBON,,Papua New Guinea,,kobo1249,Glottolog languoid with matching name and matching country (infered from island name)
KODI,Indonesia,,Indonesia,kodi1247,Glottolog languoid with matching name and matching country
KOGUMAN,,Papua New Guinea,,kobo1248,
Koiarian Family,,Papua New Guinea,,koia1260,
Koiwat,,Papua New Guinea,,koiw1243,Glottolog languoid with matching name and matching country (infered from island name)
Kokila,,Papua New Guinea,,koki1243,
Kokora,,Papua New Guinea,,nami1258,
KOKOTA,,Solomon Islands,,koko1269,Glottolog languoid with matching name and matching country (infered from island name)
Kol,,Papua New Guinea,,kolp1236,
KOLAKNGAT,Australia,,Australia,cola1237,
KOLANA,Indonesia,,,kola1287,
KOLANA,Timor-Leste,,East Timor,kola1287,Glottolog languoid with matching name and coordinate within polygons
Kolis MBALOH,,,,kali1304,
KOLOD,,,,okol1241,
KOLOM,,Papua New Guinea,,kolo1267,Glottolog languoid with matching name and matching country (infered from island name)
KOMERING,Indonesia,,Indonesia,kome1238,Glottolog languoid with matching name and matching country
KOMINIMUNG,,Papua New Guinea,,komi1271,Glottolog languoid with matching name and matching country (infered from island name)
Komiofi,,Papua New Guinea,,komo1262,
Komunku,,Papua New Guinea,,komo1263,
KOMUTU,,Papua New Guinea,,nukn1238,
KONAI,,Papua New Guinea,,kona1242,Glottolog languoid with matching name and matching country (infered from island name)
KONDA,Indonesia,,,kond1303,
Konio MEKONGKA,Indonesia,,Sulawesi,tola1247,
Konjo,Indonesia,,Sulawesi,konj1250,
Konomala,,Papua New Guinea,,kono1269,Glottolog languoid with matching name and matching country (infered from island name)
Kontu,,Papua New Guinea,,kont1245,
KONUA,,Papua New Guinea,,rapo1238,
Konyok,Indonesia,,,,
Koo,,Solomon Islands,,kooo1245,
KOPAR,,Papua New Guinea,,kopa1248,Glottolog languoid with matching name and matching country (infered from island name)
Kopona,,Papua New Guinea,,kapo1249,
KORAFE,,Papua New Guinea,,kora1295,Glottolog languoid with matching name and coordinate within polygons
KORAK,,Papua New Guinea,,kora1296,Glottolog languoid with matching name and matching country (infered from island name)
KORAPUN,Indonesia,,,kora1298,
KOREI?,Indonesia,,,kofe1239,
Koreipa,,Papua New Guinea,,kole1238,
Koriko,,Papua New Guinea,,kori1263,Glottolog languoid with matching name and coordinate within polygons
KORO,,Vanuatu,,koro1308,
KOSARE,Indonesia,,,kosa1251,
KOSAREK(WANAM),Indonesia,,,,
Kosena,,Papua New Guinea,,awiy1238,
KOSORONG,,Papua New Guinea,,koso1245,Glottolog languoid with matching name and coordinate within polygons
KOSRAEAN,,Federated States of Micronesia,,kosr1238,Glottolog languoid with matching name and matching country (infered from island name)
KOTOGUT ?,Indonesia,,,tsak1250,
KOVAI,,Papua New Guinea,,kova1243,Glottolog languoid with matching name and matching country (infered from island name)
Kove,,Papua New Guinea,,kove1237,Glottolog languoid with matching name and matching country (infered from island name)
Kovio,,Papua New Guinea,,meke1243,
KOWAKI,,Papua New Guinea,,kowa1245,Glottolog languoid with matching name and matching country (infered from island name)
KRAEN,Thailand,,Thailand,,
KRISA,,Papua New Guinea,,kris1246,
Kuala - Monsok,,,,kual1253,
Kubalia A,,Papua New Guinea,,boik1241,
Kubalia B,,Papua New Guinea,,boik1241,
KUBE Dialects:Kurungtufu,,Papua New Guinea,,kuru1308,
KUBE Dialects:Yoanggeng,,Papua New Guinea,,yoan1239,
Kubo,,Papua New Guinea,,kubo1242,Glottolog languoid with matching name and matching country (infered from island name)
Kubuli,,Papua New Guinea,,kubu1240,
KUI,Timor-Leste,,East Timor,kuii1253,
KUIJAU,,,,kuij1237,
Kukula,,Papua New Guinea,,mang1403,
Kulawi,Indonesia,,Sulawesi,kula1284,Glottolog languoid with matching name and coordinate within polygons
Kulinic Group,Australia,,Australia,kuli1251,
KULUN,Taiwan,,Taiwan,kulo1238,
KUMAK,,New Caledonia,,nucl1483,Glottolog languoid with matching name and coordinate within polygons
KUMAK,,,,nucl1483,
KUMAN,,Papua New Guinea,,kuma1280,Glottolog languoid with matching name and matching country (infered from island name)
KUMUKIO,,Papua New Guinea,,kumu1247,Glottolog languoid with matching name and matching country (infered from island name)
KUNDUN,,Papua New Guinea,,anam1248,
Kunei,,Papua New Guinea,,kuna1263,
KUNI,,Papua New Guinea,,kuni1263,Glottolog languoid with matching name and matching country (infered from island name)
KUOT(PANARAS),,Papua New Guinea,,kuot1243,
KURADA,,,,auhe1237,
KURUDU,Indonesia,,,kuru1305,Glottolog languoid with matching name and matching country
KUSAGHE,,Solomon Islands,,kusa1253,Glottolog languoid with matching name and coordinate within polygons
Kutai Ancalong sd.,,,,anca1243,
Kutai Kota Bangun sd.,,,,kota1275,
Kutai Malay,Indonesia,,Borneo,teng1267,
Kutai Tenggarong,Indonesia,,Borneo,teng1268,
Kutai Tenggarong sd.,Indonesia,,Borneo,teng1268,
KUY,Cambodia,,Kampuchea,kuyy1240,Glottolog languoid with matching name and matching country
KUY,Lao People's Democratic Republic,,Laos,kuyy1240,Glottolog languoid with matching name and matching country
KUY,Thailand,,Thailand,kuyy1240,Glottolog languoid with matching name and matching country
Kwabida,,Papua New Guinea,,kwai1244,
Kwaibo,,Papua New Guinea,,kwai1245,
KWAIO,,Solomon Islands,,kwai1243,Glottolog languoid with matching name and matching country (infered from island name)
KWALE,,Papua New Guinea,,uare1241,
KWAMERA,,Vanuatu,,kwam1252,Glottolog languoid with matching name and matching country (infered from island name)
KWANGA bongmaise,,Papua New Guinea,,bong1290,
KWARA AE,,Solomon Islands,,kwar1239,
KWARE,,Papua New Guinea,,uare1241,
KWASENGEN,,Papua New Guinea,,hang1263,
KWATO,,Papua New Guinea,,kwat1244,Glottolog languoid with matching name and matching country (infered from island name)
Kwenyii,,New Caledonia,,kwen1247,
KWERBA,Indonesia,,,nucl1595,Glottolog languoid with matching name and matching country
KWESTEN,Indonesia,,,kwes1245,Glottolog languoid with matching name and matching country
Kwoma,,Papua New Guinea,,kwom1262,Glottolog languoid with matching name and matching country (infered from island name)
KWOMA nukuma,,,,kwom1262,
KWOMTARI,,Papua New Guinea,,nucl1593,Glottolog languoid with matching name and matching country (infered from island name)
L. Anap,,,,,
L. Atau,,,,,
L. Atip BARAM KAYAN,,,,long1413,
L. Atun,,,,long1398,
L. Bangaq,,,,lonb1237,
L. Bawan sd.,,,,,
L. Bene,,,,,
L. Ekang,,,,long1400,
L. Jeeh,,,,,
L. Kelawit,,,,,
L. Labid,,,,,
L. Lamai,,,,,
L. Lellang,,,,,
L. Luyang,,,,long1397,
L. Moh,,,,,
L. Napir,,,,,
L. Pa Sia sd.,,,,,
L. Semado sd.,,,,,
L. Semiang,,,,,
L. Seridan,,,,,
L. Sukang,,,,,
L. Wat TUTOH K.,,,,long1406,
L.Puyungan,,,,,
L.Wai,,,,,
Labeau,Indonesia,,Sulawesi,,
LABO,,Vanuatu,,labo1244,
LABU,,Papua New Guinea,,labu1248,Glottolog languoid with matching name and matching country (infered from island name)
Labu Malay,Indonesia,,Borneo,,
LAE,,Papua New Guinea,,arib1241,
LAEKO-LIBUAT,,Papua New Guinea,,laek1243,Glottolog languoid with matching name and matching country (infered from island name)
LAGANYAN,Indonesia,,Indonesia,lege1241,
LAGHU,,Solomon Islands,,lagh1246,Glottolog languoid with matching name and matching country (infered from island name)
Lagume,,Papua New Guinea,,lagu1249,
LAHA,Vietnam,,Vietnam,laha1250,
LAHANAN,Indonesia,,Borneo,laha1253,Glottolog languoid with matching name and coordinate within polygons
LAHU,Lao People's Democratic Republic,,Laos,lahu1253,Glottolog languoid with matching name and matching country
LAHU,Thailand,,Thailand,lahu1253,Glottolog languoid with matching name and matching country
LAHU,Vietnam,,Vietnam,lahu1253,Glottolog languoid with matching name and matching country
LAHU/LISU,Thailand,,Thailand,,
Laiaeo,Indonesia,,Sulawesi,lala1271,
